run_id,mode,agent_a,agent_b,test,dimension,2000,5000
1,chaser_follower,predator_0,predator_1,ccm_pval,dx,0.0,0.0
1,chaser_follower,predator_0,predator_1,spccm_score,dx,0.3073,0.1782
1,chaser_follower,predator_0,predator_1,spccm_pval,dx,0.0,0.0
1,chaser_follower,predator_0,predator_1,correlation,dy,0.1307,0.1005
1,chaser_follower,predator_0,predator_1,ccm_score,dy,0.2732,0.1623
1,chaser_follower,predator_0,predator_1,ccm_pval,dy,0.0,0.0
1,chaser_follower,predator_0,predator_1,spccm_score,dy,0.2931,0.214
1,chaser_follower,predator_0,predator_1,spccm_pval,dy,0.0,0.0
1,chaser_follower,predator_0,predator_1,correlation,PCA_1,0.564,0.553
1,chaser_follower,predator_0,predator_1,ccm_score,PCA_1,0.5802,0.4993
1,chaser_follower,predator_0,predator_1,ccm_pval,PCA_1,0.0,0.0
1,chaser_follower,predator_0,predator_1,spccm_score,PCA_1,0.6085,0.5122
1,chaser_follower,predator_0,predator_1,spccm_pval,PCA_1,0.0,0.0
1,chaser_follower,predator_0,predator_1,correlation,PCA_2,0.5636,0.5314
1,chaser_follower,predator_0,predator_1,ccm_score,PCA_2,0.5866,0.4993
1,chaser_follower,predator_0,predator_1,ccm_pval,PCA_2,0.0,0.0
1,chaser_follower,predator_0,predator_1,spccm_score,PCA_2,0.6149,0.5149
1,chaser_follower,predator_0,predator_1,spccm_pval,PCA_2,0.0,0.0
1,chaser_follower,predator_1,predator_0,correlation,x,0.4334,0.4598
1,chaser_follower,predator_1,predator_0,ccm_score,x,0.5347,0.5442
1,chaser_follower,predator_1,predator_0,ccm_pval,x,0.0,0.0
1,chaser_follower,predator_1,predator_0,spccm_score,x,0.5992,0.5789
1,chaser_follower,predator_1,predator_0,spccm_pval,x,0.0,0.0
1,chaser_follower,predator_1,predator_0,correlation,y,0.6238,0.3765
1,chaser_follower,predator_1,predator_0,ccm_score,y,0.6328,0.3693
1,chaser_follower,predator_1,predator_0,ccm_pval,y,0.0,0.0
1,chaser_follower,predator_1,predator_0,spccm_score,y,0.6808,0.505
1,chaser_follower,predator_1,predator_0,spccm_pval,y,0.0,0.0
1,chaser_follower,predator_1,predator_0,correlation,dx,0.1301,0.0818
1,chaser_follower,predator_1,predator_0,ccm_score,dx,0.4164,0.3342
1,chaser_follower,predator_1,predator_0,ccm_pval,dx,0.0,0.0
1,chaser_follower,predator_1,predator_0,spccm_score,dx,0.4623,0.3899
1,chaser_follower,predator_1,predator_0,spccm_pval,dx,0.0,0.0
1,chaser_follower,predator_1,predator_0,correlation,dy,0.1307,0.1005
1,chaser_follower,predator_1,predator_0,ccm_score,dy,0.2939,0.2909
1,chaser_follower,predator_1,predator_0,ccm_pval,dy,0.0,0.0
1,chaser_follower,predator_1,predator_0,spccm_score,dy,0.3166,0.2695
1,chaser_follower,predator_1,predator_0,spccm_pval,dy,0.0,0.0
1,chaser_follower,predator_1,predator_0,correlation,PCA_1,0.564,0.553
1,chaser_follower,predator_1,predator_0,ccm_score,PCA_1,0.5554,0.5207
1,chaser_follower,predator_1,predator_0,ccm_pval,PCA_1,0.0,0.0
1,chaser_follower,predator_1,predator_0,spccm_score,PCA_1,0.5783,0.5419
1,chaser_follower,predator_1,predator_0,spccm_pval,PCA_1,0.0,0.0
1,chaser_follower,predator_1,predator_0,correlation,PCA_2,0.5636,0.5314
1,chaser_follower,predator_1,predator_0,ccm_score,PCA_2,0.5565,0.4986
1,chaser_follower,predator_1,predator_0,ccm_pval,PCA_2,0.0,0.0
1,chaser_follower,predator_1,predator_0,spccm_score,PCA_2,0.5803,0.5202
1,chaser_follower,predator_1,predator_0,spccm_pval,PCA_2,0.0,0.0
2,chaser_follower,predator_0,predator_1,correlation,x,0.3769,0.4638
2,chaser_follower,predator_0,predator_1,ccm_score,x,0.6116,0.5786
2,chaser_follower,predator_0,predator_1,ccm_pval,x,0.0,0.0
2,chaser_follower,predator_0,predator_1,spccm_score,x,0.6166,0.5487
2,chaser_follower,predator_0,predator_1,spccm_pval,x,0.0,0.0
2,chaser_follower,predator_0,predator_1,correlation,y,0.2897,0.3127
2,chaser_follower,predator_0,predator_1,ccm_score,y,0.6175,0.5763
2,chaser_follower,predator_0,predator_1,ccm_pval,y,0.0,0.0
2,chaser_follower,predator_0,predator_1,spccm_score,y,0.6179,0.5809
2,chaser_follower,predator_0,predator_1,spccm_pval,y,0.0,0.0
2,chaser_follower,predator_0,predator_1,correlation,dx,0.1524,0.1475
2,chaser_follower,predator_0,predator_1,ccm_score,dx,0.3419,0.2302
2,chaser_follower,predator_0,predator_1,ccm_pval,dx,0.0,0.0
2,chaser_follower,predator_0,predator_1,spccm_score,dx,0.3485,0.227
2,chaser_follower,predator_0,predator_1,spccm_pval,dx,0.0,0.0
2,chaser_follower,predator_0,predator_1,correlation,dy,0.1641,0.1807
2,chaser_follower,predator_0,predator_1,ccm_score,dy,0.3052,0.2403
2,chaser_follower,predator_0,predator_1,ccm_pval,dy,0.0,0.0
2,chaser_follower,predator_0,predator_1,spccm_score,dy,0.3373,0.2447
2,chaser_follower,predator_0,predator_1,spccm_pval,dy,0.0,0.0
2,chaser_follower,predator_0,predator_1,correlation,PCA_1,0.2377,0.4145
2,chaser_follower,predator_0,predator_1,ccm_score,PCA_1,0.266,0.3762
2,chaser_follower,predator_0,predator_1,ccm_pval,PCA_1,0.0,0.0
2,chaser_follower,predator_0,predator_1,spccm_score,PCA_1,0.2678,0.3723
2,chaser_follower,predator_0,predator_1,spccm_pval,PCA_1,0.0,0.0
2,chaser_follower,predator_0,predator_1,correlation,PCA_2,0.2388,0.4177
2,chaser_follower,predator_0,predator_1,ccm_score,PCA_2,0.2626,0.3765
2,chaser_follower,predator_0,predator_1,ccm_pval,PCA_2,0.0,0.0
2,chaser_follower,predator_0,predator_1,spccm_score,PCA_2,0.2655,0.3707
2,chaser_follower,predator_0,predator_1,spccm_pval,PCA_2,0.0,0.0
2,chaser_follower,predator_1,predator_0,correlation,x,0.3769,0.4638
2,chaser_follower,predator_1,predator_0,ccm_score,x,0.5453,0.5522
2,chaser_follower,predator_1,predator_0,ccm_pval,x,0.0,0.0
2,chaser_follower,predator_1,predator_0,spccm_score,x,0.5353,0.5464
2,chaser_follower,predator_1,predator_0,spccm_pval,x,0.0,0.0
2,chaser_follower,predator_1,predator_0,correlation,y,0.2897,0.3127
2,chaser_follower,predator_1,predator_0,ccm_score,y,0.5432,0.4535
2,chaser_follower,predator_1,predator_0,ccm_pval,y,0.0,0.0
2,chaser_follower,predator_1,predator_0,spccm_score,y,0.5511,0.4756
2,chaser_follower,predator_1,predator_0,spccm_pval,y,0.0,0.0
2,chaser_follower,predator_1,predator_0,correlation,dx,0.1524,0.1475
2,chaser_follower,predator_1,predator_0,ccm_score,dx,0.4477,0.4209
2,chaser_follower,predator_1,predator_0,ccm_pval,dx,0.0,0.0
2,chaser_follower,predator_1,predator_0,spccm_score,dx,0.469,0.4147
2,chaser_follower,predator_1,predator_0,spccm_pval,dx,0.0,0.0
2,chaser_follower,predator_1,predator_0,correlation,dy,0.1641,0.1807
2,chaser_follower,predator_1,predator_0,ccm_score,dy,0.3954,0.3234
2,chaser_follower,predator_1,predator_0,ccm_pval,dy,0.0,0.0
2,chaser_follower,predator_1,predator_0,spccm_score,dy,0.4108,0.3478
2,chaser_follower,predator_1,predator_0,spccm_pval,dy,0.0,0.0
2,chaser_follower,predator_1,predator_0,correlation,PCA_1,0.2377,0.4145
2,chaser_follower,predator_1,predator_0,ccm_score,PCA_1,0.4313,0.411
2,chaser_follower,predator_1,predator_0,ccm_pval,PCA_1,0.0,0.0
2,chaser_follower,predator_1,predator_0,spccm_score,PCA_1,0.4487,0.423
2,chaser_follower,predator_1,predator_0,spccm_pval,PCA_1,0.0,0.0
2,chaser_follower,predator_1,predator_0,correlation,PCA_2,0.2388,0.4177
2,chaser_follower,predator_1,predator_0,ccm_score,PCA_2,0.4403,0.4149
2,chaser_follower,predator_1,predator_0,ccm_pval,PCA_2,0.0,0.0
2,chaser_follower,predator_1,predator_0,spccm_score,PCA_2,0.4587,0.4257
2,chaser_follower,predator_1,predator_0,spccm_pval,PCA_2,0.0,0.0
