run_id,mode,agent_a,agent_b,test,dimension,2000,5000
0,chaser_chaser,predator_1,predator_0,spccm_score,action,0.3528,0.349
0,chaser_chaser,predator_1,predator_0,spccm_pval,action,0.0,0.0
1,chaser_chaser,predator_0,predator_1,correlation,x,0.3246,0.2624
1,chaser_chaser,predator_0,predator_1,ccm_score,x,0.5075,0.3959
1,chaser_chaser,predator_0,predator_1,ccm_pval,x,0.0,0.0
1,chaser_chaser,predator_0,predator_1,spccm_score,x,0.5164,0.4015
1,chaser_chaser,predator_0,predator_1,spccm_pval,x,0.0,0.0
1,chaser_chaser,predator_0,predator_1,correlation,y,-0.2052,-0.1036
1,chaser_chaser,predator_0,predator_1,ccm_score,y,0.3998,0.3278
1,chaser_chaser,predator_0,predator_1,ccm_pval,y,0.0,0.0
1,chaser_chaser,predator_0,predator_1,spccm_score,y,0.4116,0.3461
1,chaser_chaser,predator_0,predator_1,spccm_pval,y,0.0,0.0
1,chaser_chaser,predator_0,predator_1,correlation,dx,0.0462,0.0227
1,chaser_chaser,predator_0,predator_1,ccm_score,dx,0.2168,0.1435
1,chaser_chaser,predator_0,predator_1,ccm_pval,dx,0.0,0.0
1,chaser_chaser,predator_0,predator_1,spccm_score,dx,0.2614,0.1129
1,chaser_chaser,predator_0,predator_1,spccm_pval,dx,0.0,0.0
1,chaser_chaser,predator_0,predator_1,correlation,dy,0.0512,0.0293
1,chaser_chaser,predator_0,predator_1,ccm_score,dy,0.2356,0.1209
1,chaser_chaser,predator_0,predator_1,ccm_pval,dy,0.0,0.0
1,chaser_chaser,predator_0,predator_1,spccm_score,dy,0.2616,0.1326
1,chaser_chaser,predator_0,predator_1,spccm_pval,dy,0.0,0.0
1,chaser_chaser,predator_0,predator_1,correlation,PCA_1,0.1864,0.0844
1,chaser_chaser,predator_0,predator_1,ccm_score,PCA_1,0.1831,0.1272
1,chaser_chaser,predator_0,predator_1,ccm_pval,PCA_1,0.0,0.0
1,chaser_chaser,predator_0,predator_1,spccm_score,PCA_1,0.1742,0.1084
1,chaser_chaser,predator_0,predator_1,spccm_pval,PCA_1,0.0,0.0
1,chaser_chaser,predator_0,predator_1,correlation,PCA_2,0.1872,0.0856
1,chaser_chaser,predator_0,predator_1,ccm_score,PCA_2,0.1684,0.1218
