run_id,mode,agent_a,agent_b,test,dimension,2000,5000
1,fixed_follower,predator_0,predator_1,ccm_pval,dx,0.0,0.0
1,fixed_follower,predator_0,predator_1,spccm_score,dx,0.5728,0.5263
1,fixed_follower,predator_0,predator_1,spccm_pval,dx,0.0,0.0
1,fixed_follower,predator_0,predator_1,correlation,dy,0.0158,0.0157
1,fixed_follower,predator_0,predator_1,ccm_score,dy,0.1285,0.1298
1,fixed_follower,predator_0,predator_1,ccm_pval,dy,0.0,0.0
1,fixed_follower,predator_0,predator_1,spccm_score,dy,0.1605,0.1328
1,fixed_follower,predator_0,predator_1,spccm_pval,dy,0.0,0.0
1,fixed_follower,predator_0,predator_1,correlation,PCA_1,0.1846,0.352
1,fixed_follower,predator_0,predator_1,ccm_score,PCA_1,0.4708,0.4919
1,fixed_follower,predator_0,predator_1,ccm_pval,PCA_1,0.0,0.0
1,fixed_follower,predator_0,predator_1,spccm_score,PCA_1,0.4822,0.5028
1,fixed_follower,predator_0,predator_1,spccm_pval,PCA_1,0.0,0.0
1,fixed_follower,predator_0,predator_1,correlation,PCA_2,0.1857,0.3524
1,fixed_follower,predator_0,predator_1,ccm_score,PCA_2,0.4783,0.494
1,fixed_follower,predator_0,predator_1,ccm_pval,PCA_2,0.0,0.0
1,fixed_follower,predator_0,predator_1,spccm_score,PCA_2,0.4856,0.5055
1,fixed_follower,predator_0,predator_1,spccm_pval,PCA_2,0.0,0.0
1,fixed_follower,predator_1,predator_0,correlation,x,0.5821,0.5925
1,fixed_follower,predator_1,predator_0,ccm_score,x,0.5614,0.5989
1,fixed_follower,predator_1,predator_0,ccm_pval,x,0.0,0.0
1,fixed_follower,predator_1,predator_0,spccm_score,x,0.6265,0.6345
1,fixed_follower,predator_1,predator_0,spccm_pval,x,0.0,0.0
1,fixed_follower,predator_1,predator_0,correlation,y,0.4103,0.2956
1,fixed_follower,predator_1,predator_0,ccm_score,y,0.5082,0.3387
1,fixed_follower,predator_1,predator_0,ccm_pval,y,0.0,0.0
1,fixed_follower,predator_1,predator_0,spccm_score,y,0.5335,0.3368
1,fixed_follower,predator_1,predator_0,spccm_pval,y,0.0,0.0
1,fixed_follower,predator_1,predator_0,correlation,dx,0.4632,0.4257
1,fixed_follower,predator_1,predator_0,ccm_score,dx,0.6553,0.6079
1,fixed_follower,predator_1,predator_0,ccm_pval,dx,0.0,0.0
