run_id,mode,agent_a,agent_b,test,dimension,2000,5000
1,fixed_chaser,predator_0,predator_1,spccm_pval,y,0.0,0.0
1,fixed_chaser,predator_0,predator_1,correlation,dx,-0.0622,-0.0249
1,fixed_chaser,predator_0,predator_1,ccm_score,dx,0.2061,0.1222
1,fixed_chaser,predator_0,predator_1,ccm_pval,dx,0.0,0.0
1,fixed_chaser,predator_0,predator_1,spccm_score,dx,0.2179,0.1196
1,fixed_chaser,predator_0,predator_1,spccm_pval,dx,0.0,0.0
1,fixed_chaser,predator_0,predator_1,correlation,dy,-0.0212,-0.0195
1,fixed_chaser,predator_0,predator_1,ccm_score,dy,0.2438,0.1192
1,fixed_chaser,predator_0,predator_1,ccm_pval,dy,0.0,0.0
1,fixed_chaser,predator_0,predator_1,spccm_score,dy,0.2576,0.1255
1,fixed_chaser,predator_0,predator_1,spccm_pval,dy,0.0,0.0
1,fixed_chaser,predator_0,predator_1,correlation,PCA_1,0.1107,0.0703
1,fixed_chaser,predator_0,predator_1,ccm_score,PCA_1,0.1137,0.1215
1,fixed_chaser,predator_0,predator_1,ccm_pval,PCA_1,0.0,0.0
1,fixed_chaser,predator_0,predator_1,spccm_score,PCA_1,0.0915,0.0784
1,fixed_chaser,predator_0,predator_1,spccm_pval,PCA_1,0.0001,0.0
1,fixed_chaser,predator_0,predator_1,correlation,PCA_2,0.1184,0.0732
1,fixed_chaser,predator_0,predator_1,ccm_score,PCA_2,0.1002,0.1265
1,fixed_chaser,predator_0,predator_1,ccm_pval,PCA_2,0.0,0.0
1,fixed_chaser,predator_0,predator_1,spccm_score,PCA_2,0.0819,0.0816
1,fixed_chaser,predator_0,predator_1,spccm_pval,PCA_2,0.0003,0.0
1,fixed_chaser,predator_1,predator_0,correlation,x,0.045,0.0015
1,fixed_chaser,predator_1,predator_0,ccm_score,x,0.2702,0.1465
1,fixed_chaser,predator_1,predator_0,ccm_pval,x,0.0,0.0
1,fixed_chaser,predator_1,predator_0,spccm_score,x,0.2592,0.1329
1,fixed_chaser,predator_1,predator_0,spccm_pval,x,0.0,0.0
1,fixed_chaser,predator_1,predator_0,correlation,y,-0.0743,0.0492
1,fixed_chaser,predator_1,predator_0,ccm_score,y,0.1939,0.1751
1,fixed_chaser,predator_1,predator_0,ccm_pval,y,0.0,0.0
1,fixed_chaser,predator_1,predator_0,spccm_score,y,0.1957,0.1288
1,fixed_chaser,predator_1,predator_0,spccm_pval,y,0.0,0.0
1,fixed_chaser,predator_1,predator_0,correlation,dx,-0.0622,-0.0249
1,fixed_chaser,predator_1,predator_0,ccm_score,dx,0.1495,0.0811
1,fixed_chaser,predator_1,predator_0,ccm_pval,dx,0.0,0.0
1,fixed_chaser,predator_1,predator_0,spccm_score,dx,0.1476,0.0668
1,fixed_chaser,predator_1,predator_0,spccm_pval,dx,0.0,0.0
1,fixed_chaser,predator_1,predator_0,correlation,dy,-0.0212,-0.0195
1,fixed_chaser,predator_1,predator_0,ccm_score,dy,0.1078,0.0678
1,fixed_chaser,predator_1,predator_0,ccm_pval,dy,0.0,0.0
1,fixed_chaser,predator_1,predator_0,spccm_score,dy,0.0568,0.0447
1,fixed_chaser,predator_1,predator_0,spccm_pval,dy,0.0127,0.002
1,fixed_chaser,predator_1,predator_0,correlation,PCA_1,0.1107,0.0703
1,fixed_chaser,predator_1,predator_0,ccm_score,PCA_1,0.0244,0.1502
1,fixed_chaser,predator_1,predator_0,ccm_pval,PCA_1,0.2751,0.0
1,fixed_chaser,predator_1,predator_0,spccm_score,PCA_1,-0.01,0.1202
1,fixed_chaser,predator_1,predator_0,spccm_pval,PCA_1,0.6597,0.0
1,fixed_chaser,predator_1,predator_0,correlation,PCA_2,0.1184,0.0732
1,fixed_chaser,predator_1,predator_0,ccm_score,PCA_2,-0.0224,0.1098
1,fixed_chaser,predator_1,predator_0,ccm_pval,PCA_2,0.3146,0.0
1,fixed_chaser,predator_1,predator_0,spccm_score,PCA_2,-0.0481,0.0724
1,fixed_chaser,predator_1,predator_0,spccm_pval,PCA_2,0.0347,0.0
2,fixed_chaser,predator_0,predator_1,correlation,x,0.0154,0.0115
2,fixed_chaser,predator_0,predator_1,ccm_score,x,0.3727,0.2714
2,fixed_chaser,predator_0,predator_1,ccm_pval,x,0.0,0.0
2,fixed_chaser,predator_0,predator_1,spccm_score,x,0.3843,0.2972
2,fixed_chaser,predator_0,predator_1,spccm_pval,x,0.0,0.0
2,fixed_chaser,predator_0,predator_1,correlation,y,0.0054,-0.0995
2,fixed_chaser,predator_0,predator_1,ccm_score,y,0.3928,0.3157
2,fixed_chaser,predator_0,predator_1,ccm_pval,y,0.0,0.0
2,fixed_chaser,predator_0,predator_1,spccm_score,y,0.4036,0.3221
